228,228,1263,228,228,1263,228,228,1263,-1
228,211,843,228,211,843,228,211,843,-1
211,281,886,211,281,886,211,281,886,-1
281,138,851,281,138,851,281,138,851,-1
138,130,949,138,130,949,138,130,949,-1
130,138,814,130,138,814,130,138,814,-1
138,183,877,138,183,877,138,183,877,-1
183,279,1347,183,279,1347,183,279,1347,-1
279,146,913,279,146,913,279,146,913,-1
146,124,887,146,124,887,146,124,887,-1
124,200,847,124,200,847,124,200,847,-1
200,133,889,200,133,889,200,133,889,-1
133,121,950,133,121,950,133,121,950,-1
121,136,823,121,136,823,121,136,823,-1
136,194,847,136,194,847,136,194,847,-1
194,297,1226,194,297,1226,194,297,1226,-1
297,239,824,297,239,824,297,239,824,-1
239,305,782,239,305,782,239,305,782,-1
305,129,924,305,129,924,305,129,924,-1
129,290,789,129,290,789,129,290,789,-1
290,130,857,290,130,857,290,130,857,-1
130,307,813,130,307,813,130,307,813,-1
307,127,848,307,127,848,307,127,848,-1
127,307,824,127,307,824,127,307,824,-1
307,435,1308,307,435,1308,307,435,1308,-1
435,277,1108,435,277,1108,435,277,1108,-1
277,150,858,277,150,858,277,150,858,-1
150,294,1303,150,294,1303,150,294,1303,-1
294,137,855,294,137,855,294,137,855,-1
137,128,910,137,128,910,137,128,910,-1
128,167,803,128,167,803,128,167,803,-1
167,143,846,167,143,846,167,143,846,-1
143,121,902,143,121,902,143,121,902,-1
121,331,810,121,331,810,121,331,810,-1
331,434,1300,331,434,1300,331,434,1300,-1
434,428,1268,434,428,1268,434,428,1268,-1
428,126,859,428,126,859,428,126,859,-1
126,300,809,126,300,809,126,300,809,-1
300,131,800,300,131,800,300,131,800,-1
131,305,804,131,305,804,131,305,804,-1
305,126,831,305,126,831,305,126,831,-1
126,143,814,126,143,814,126,143,814,-1
143,152,850,143,152,850,143,152,850,-1
152,127,824,152,127,824,152,127,824,-1
127,312,810,127,312,810,127,312,810,-1
312,122,862,312,122,862,312,122,862,-1
122,156,810,122,156,810,122,156,810,-1
156,152,851,156,152,851,156,152,851,-1
152,125,1075,152,125,1075,152,125,1075,-1
125,132,811,125,132,811,125,132,811,-1
132,179,856,132,179,856,132,179,856,-1
179,420,844,179,420,844,179,420,844,-1
420,132,946,420,132,946,420,132,946,-1
132,316,812,132,316,812,132,316,812,-1
316,272,1319,316,272,1319,316,272,1319,-1
272,150,842,272,150,842,272,150,842,-1
150,126,815,150,126,815,150,126,815,-1
126,163,808,126,163,808,126,163,808,-1
163,148,850,163,148,850,163,148,850,-1
148,122,897,148,122,897,148,122,897,-1
122,144,797,122,144,797,122,144,797,-1
144,158,832,144,158,832,144,158,832,-1
158,130,813,158,130,813,158,130,813,-1
130,296,802,130,296,802,130,296,802,-1
296,123,847,296,123,847,296,123,847,-1
123,169,787,123,169,787,123,169,787,-1
169,143,842,169,143,842,169,143,842,-1
143,430,875,143,430,875,143,430,875,-1
430,125,952,430,125,952,430,125,952,-1
125,312,859,125,312,859,125,312,859,-1
312,445,1294,312,445,1294,312,445,1294,-1
445,437,985,445,437,985,445,437,985,-1
437,125,907,437,125,907,437,125,907,-1
125,321,792,125,321,792,125,321,792,-1
321,124,897,321,124,897,321,124,897,-1
124,323,797,124,323,797,124,323,797,-1
323,131,830,323,131,830,323,131,830,-1
131,177,811,131,177,811,131,177,811,-1
177,146,851,177,146,851,177,146,851,-1
146,123,844,146,123,844,146,123,844,-1
123,186,802,123,186,802,123,186,802,-1
186,123,852,186,123,852,186,123,852,-1
123,124,839,123,124,839,123,124,839,-1
124,337,796,124,337,796,124,337,796,-1
337,427,1287,337,427,1287,337,427,1287,-1
427,125,840,427,125,840,427,125,840,-1
125,191,817,125,191,817,125,191,817,-1
191,135,877,191,135,877,191,135,877,-1
135,127,974,135,127,974,135,127,974,-1
127,328,863,127,328,863,127,328,863,-1
328,433,1327,328,433,1327,328,433,1327,-1
433,452,1295,433,452,1295,433,452,1295,-1
452,449,1286,452,449,1286,452,449,1286,-1
449,446,1237,449,446,1237,449,446,1237,-1
